id,isDefault
1051,0.14741187962228763
1072,0.03557802698873608
1090,0.391600438086486
1116,0.11805280643240912
1154,0.12344799295814261
1161,0.2895951241076629
1164,0.043116689478080596
1172,0.16502558564173395
1173,0.20240126659856997
1177,0.07179343529603041
1187,0.08363173563252456
1189,0.1932150832084633
1192,0.17836290555635564
1199,0.08347491133021206
1201,0.0794521461575751
1209,0.15285078736215932
1226,0.0674317333002958
1231,0.02785698967995865
1249,0.2886466544807458
1266,0.13850580316588368
1276,0.4828375054400755
1284,0.20311105673719865
1285,0.27755322986488906
1290,0.3898370580963645
1294,0.015513598144824397
1309,0.20762120871323997
1314,0.0507395345825571
1335,0.207398001297359
1348,0.38302525258477865
1350,0.14192801137281078
1353,0.17638958912696404
1354,0.26981300455957946
1364,0.07686057264462018
1377,0.09590271641048158
1381,0.1275651933316815
1389,0.14919275928352627
1393,0.20440217624659587
1408,0.2540646692858836
1410,0.08715299560240815
1416,0.3407040602888586
1429,0.2193452070057185
1443,0.21981554533163258
1444,0.04147969883313142
1446,0.21117792049897569
1456,0.38349075066637117
1458,0.4022127655505489
1513,0.07057563996115124
1515,0.49676459717270105
1543,0.052768181260721816
1551,0.10802733114244785
1556,-0.0004416944413360887
1566,0.421328992519473
1569,0.45868191178097395
1577,0.0069722184286596925
1582,0.305569356113514
1585,0.3386298863239507
1596,0.4105658810400923
1614,0.2083494895034612
1630,0.045419110784321884
1641,0.08217466862712615
1643,0.19946437514931128
1663,0.4398160601343988
1675,0.26703305669684696
1681,0.09964549902451739
1684,0.009037965486579301
1687,0.15318262895283016
1688,0.49775120669275463
1697,0.14341941475603273
1723,0.528752489416528
1727,0.20611360925563
1729,0.1421263567182129
1748,0.10638467867715708
1749,0.23547549538913115
1751,0.10486663046359379
1752,0.22433224969724772
1758,0.06732736574771289
1763,0.17193538491573815
1771,0.21999642004695372
1797,0.07462013496774612
1811,0.010232495171538356
1813,0.32595200566159643
1816,0.11700635628369921
1825,0.13031186723094573
1847,0.18666337581372058
1861,0.020434695222653787
1862,0.10752243632495301
1866,0.3900824174623477
1886,0.30384625652575203
1894,0.23158213078872494
1897,0.19691220101072254
1909,0.31292684846922814
1912,0.04722816954442033
1913,0.18660188751855755
1920,0.09631799805613699
1922,0.3072397408443446
1944,0.1267785844628494
1945,0.06023049963631112
1949,0.09791896053843556
1958,-0.021573155957535253
1962,0.11146315648835259
1970,0.2734548816955302
1971,0.12091416477992063
1979,0.28035746107195214
2005,0.015563034951856165
2006,0.298404262526954
2015,0.073349785999878
2017,0.07695468143547898
2042,0.08555661542902838
2047,0.12259019525037172
2054,0.2634365753467863
2059,0.08160541586622316
2060,0.4740962692306907
2078,0.08331550234891909
2086,0.3262917507409981
2095,0.31583363461328007
2099,0.4844016846358778
2131,0.1266378132249379
2136,0.31384861826653276
2139,0.27998888791042426
2142,0.27720859677640136
2146,0.3261958583107076
2152,0.44170111142509805
2153,0.11070746492717652
2154,0.27406931175767496
2174,0.08480004237633497
2202,0.24472546392833897
2208,0.4795334102594273
2244,0.2078225044615056
2247,0.052275512427612185
2249,0.042654649510115016
2268,0.10526688070458787
2275,0.12946255347643504
2278,0.2688939775008139
2287,0.09764029874470678
2326,0.12797612563188648
2346,0.12457894010211543
2365,0.1434703523991878
2368,0.12351491494955753
2382,0.48266294788820474
2386,0.07707708840972992
2390,0.10069090523003753
2405,0.24759555685992463
2428,0.2167412384526285
2464,0.30380657701412095
2465,0.281154916013982
2471,0.3238285347777364
2494,0.19448769908798916
2502,0.29918845072045486
2506,0.17754982280170414
2507,0.35400244177382684
2514,0.22247776193667487
2522,0.1107918700513987
2530,0.07545099990532611
2536,0.20223935671951607
2543,0.32633835792287946
2552,0.1362643135164775
2559,0.10161862886480369
2561,0.19015068150100342
2562,0.21548783731337706
2573,0.3098154381572701
2583,0.15894334607092933
2586,0.18991481287982606
2587,0.06986643143844279
2598,0.1867226193295846
2610,0.08005299079522461
2617,0.053908305547190415
2619,0.2856920753852489
2620,0.44390304940590686
2626,0.07377950047456995
2629,0.13342817024466147
2655,0.08604823281006281
2658,0.22066306752171108
2659,0.23119304425169596
2673,0.21051087912896285
2706,0.2575024564190169
2713,0.25739758936746937
2725,0.11997114655174367
2731,0.18570512321953414
2738,0.03833056710690924
2743,0.0034360601424564207
2748,0.48580674571692684
2752,0.09166495809898746
2777,0.1687504065229919
2794,0.2728791007770008
2797,0.10403410948531963
2806,0.05146843087728354
2808,0.05396667678306865
2836,0.179496443960875
2842,0.5810829524779784
2846,0.024780744080529306
2860,0.25781592026511657
2871,0.2472283911262447
2888,0.2574246316129114
2897,0.16218585197178925
2933,0.05438707310615582
2940,0.13185951827681858
2946,0.27079369404355175
2978,0.3161271230676096
2997,0.12089551737643697
3029,0.49667801501192776
3030,0.015008382983994184
3065,0.08105165457118317
3084,0.18439122691454268
3101,0.28451686348100136
3135,0.08273294972932582
3136,0.23446400705878842
3137,0.2945165028726199
3141,0.3460176549471345
3159,0.2526063210749119
3161,0.24714707432337685
3164,0.04269656816283611
3171,0.09902402816226882
3177,0.21606038357625698
3185,0.11526249041023687
3188,0.27978330254862616
3206,0.09795317629299509
3211,0.18854261334162034
3226,0.09192883159597054
3227,0.12194982402650537
3233,0.028836178296351697
3264,0.27930538906816565
3278,0.2616512846939924
3282,-0.017099946027229602
3300,0.07536309567803176
3307,0.32196984215257285
3314,0.4806140417010736
3319,0.09481515161095068
3324,0.19921862654290182
3328,0.21595363036991191
3337,0.06294383507454285
3354,0.28418063745505123
3366,0.23979280692503213
3382,0.20066223437739317
3387,0.24613331198427446
3405,0.14368521974116727
3422,0.19731186516766872
3423,0.5084863816219959
3444,0.40628755762900254
3449,0.27732255996972155
3451,0.20814858094287744
3480,0.06688993290534063
3494,0.2981163744917021
3504,0.08953682543340662
3507,0.17340842805931733
3512,0.1327923045565299
3518,0.0264202072020293
3523,0.203389853051288
3524,0.2730059374995478
3534,0.39011243278104024
3536,0.09412090833300255
3537,0.3143022607899119
3545,0.21501507934452657
3556,0.035190894190901295
3558,0.03849490342176909
3580,0.17420871032966528
3583,0.062460043780565536
3589,-0.029259357556035016
3599,0.23782507987080415
3602,0.07235868774724666
3608,0.23252430972754684
3613,0.2978980639796199
3619,0.010956463602441313
3622,0.28328661371678443
3641,0.24494259204014843
3661,0.2802970743112192
3680,0.4588918258971477
3681,0.10046689497659925
3695,0.2719600855178845
3702,0.23297801626352085
3716,0.121724293714811
3784,0.1254511240901896
3793,0.39068818496801294
3808,0.05869703672447401
3826,0.016648595750934882
3859,0.23725482765726627
3864,0.0500076479604897
3865,0.3056620082513998
3871,0.020645699785244862
3874,0.12432788488889404
3930,0.5666905319176626
3932,0.2419914314926447
3933,0.2157117313488045
3941,0.19780816748669763
3943,0.1463791176960568
3953,0.2029940056964144
3955,0.26476805671770837
3956,0.21971384774873473
3957,0.5080122166418696
4009,0.37087926508117275
4010,0.22757426674684417
4012,0.31336782332404634
4017,0.048705440833410135
4022,0.051353809754821914
4024,0.2130341124679477
4030,0.4177775841423139
4033,0.10671715259754827
4039,0.07857737534860512
4041,0.36259693880298743
4050,0.18630342948309866
4051,0.19399478409115092
4058,0.17304621642552065
4060,0.47557186827030645
4068,0.3115367550874342
4085,0.14992308615303712
4097,0.13037433654536554
4103,0.157031460919807
4114,0.16823583111371312
4117,0.11270413485408423
4118,0.07724428228396689
4123,0.23201741580466853
4152,0.7961805688074617
4195,0.1594729894151286
4196,0.370914770964106
4200,0.16465611157541526
4218,0.24760708279059143
4223,0.23142935802573125
4225,0.1933941904318923
4262,0.4049758861453305
4277,0.19684431066297362
4280,0.1764704046699554
4289,0.1271458380990514
4290,0.07338917406750498
4294,0.5407763773464573
4314,0.34376508283104973
4320,0.08795313506172255
4323,0.23904832650978697
4325,0.46059290213212306
4353,0.07198430914728811
4366,0.28118453087324435
4367,0.07260035171721346
4372,0.2998296861543893
4384,0.17168747594395614
4392,0.128050191631443
4415,0.10688944676918383
4423,0.12065710124588516
4431,0.061006476708667795
4437,0.2339590914445446
4445,0.4226236671765609
4448,0.27404155678290687
4465,0.06037456976643941
4466,0.3212904606981451
4467,0.20620087650288074
4481,0.13342169137931015
4487,0.20891133718918048
4524,0.2591162009658352
4527,0.0962972862887658
4533,0.579847770776002
4539,0.17166952435515187
4541,0.24643421804383142
4542,0.1612546876215447
4543,0.1457869853876218
4545,0.27810859929327064
4558,0.29165003935751527
4564,0.12211209487378354
4572,0.39323258314949
4573,0.28823435777713036
4606,0.2733625763577111
4619,0.06855307768823606
4625,0.1763011184009262
4627,0.0472223111571653
4633,0.26689059609158444
4654,0.29988651041813486
4679,0.2660653029886878
4683,0.09584620194412977
4698,0.14222090621832092
4705,0.3492418994571419
4742,0.24096025669660634
4787,0.15394933431916905
4796,0.043412012120883914
4801,0.11325402621969319
4804,0.37950817822545635
4815,0.14999946390837288
4831,0.10018676414672208
4845,0.17673409527978515
4847,0.2943553479981293
4853,0.07864797481395619
4870,0.2633524884253702
4877,0.04945347635334895
4881,0.13824448490614916
4892,0.0687039950575841
4905,0.11585898440334116
4915,0.03889065526820428
4921,0.21659633675236034
4929,0.17723047959947982
4930,0.20797297303270762
4933,0.098706992981221
4936,0.22488597573827143
4939,0.05812728721153089
4941,0.19941091163277633
4947,0.22691064062315802
4965,0.013082243243718312
4976,0.26423546187295877
4986,0.1662276366078029
4987,0.49430810238946454
4989,0.1074525843680766
4991,0.06881747175933314
4992,0.10476190783614042
4993,0.1475194417194748
4994,0.0765490135662883
5042,0.11386804525213139
5053,0.622819997280763
5065,0.307605816272509
5075,0.20071520450508318
5083,0.15504243879832624
5086,0.12031349165844947
5093,0.09240481421456195
5094,0.27383041139828646
5101,0.2057562468535471
5106,0.08069728420824443
5113,0.0895757637519282
5133,0.115282892346972
5141,0.33803953987652224
5148,0.0241566705944107
5157,0.1615147775501499
5161,0.2198389163117242
5184,0.04063182115893866
5227,0.43219337248122347
5263,0.22987505513092737
5284,0.19523432661885234
5292,0.1855599590213321
5300,0.3689591277585491
5304,0.11401867571653194
5316,0.07658943941263505
5320,0.1269403080139292
5338,0.45429591586052326
5340,0.0812234725514387
5343,0.1680858374882941
5375,-0.022184219321161727
5377,0.10321172502622039
5379,0.11298485059011434
5380,0.05629791612965899
5384,0.047376015758049096
5385,0.16360968828503902
5392,0.17878552851825655
5400,0.18214448797713875
5417,0.4765200304913384
5431,0.3505890909822675
5435,0.21427127714443148
5440,0.34319179900619956
5441,0.4624330347290848
5443,0.36263936569610955
5451,0.27206337900820854
5456,0.20912260917536984
5470,0.5001303491051762
5494,0.15668900005326988
5497,0.00015001171657276114
5502,0.02360594113787015
5505,0.4857395159936258
5516,0.09825319255099625
5534,0.12259727829173721
5536,0.06713560427911631
5538,0.11735663125440679
5584,0.08279783045728778
5597,-0.0004018628647935502
5599,0.2556114770324564
5606,0.2788314291131693
5635,0.04968636636288889
5650,0.5523733679467786
5659,0.03246187293806188
5673,0.3449949106400858
5675,0.11377026933031467
5684,0.04769740769120002
5689,0.1396030856796165
5691,0.5960921537884664
5693,0.17673076562477122
5694,0.03785538618051283
5701,0.2372197431451936
5728,0.15435278839812386
5740,0.07944810901541696
5756,0.5751521489479787
5765,0.07220351017748304
5778,0.2255499279477464
5782,0.1511927568457055
5791,0.07681413592323812
5825,0.46411170553964626
5830,0.3503536396155107
5839,0.2161461207814509
5849,0.5128349488572393
5857,0.4967043964579267
5866,0.12915826851266327
5879,0.08722824944006298
5920,0.11961201819007926
5923,0.34230572368961615
5934,0.19500564361058956
5951,0.22458244397540603
5968,0.20692615660407299
5988,0.05770907748461061
5994,0.39104539914570513
5999,0.1339227742796698
6049,0.2056269448360028
6065,0.3199162694985304
6081,0.26914228072222335
6082,0.4131898953084929
6086,0.3196129075870331
6088,0.3313684752824821
6094,0.3934959340995953
6108,0.36089121797438467
6115,0.10028668317782051
6121,0.24666728210577402
6125,0.13420133262054637
6143,0.12492819388978262
6151,0.22390450001786738
6153,0.2575478798413625
6168,0.07265100841987701
6171,0.5771441374019759
6174,0.4289451988407687
6182,0.39168024010544605
6199,0.41388709887668934
6203,0.05235812081021522
6214,0.05933244206455916
6215,0.13399768076677218
6224,0.5008487855097596
6233,0.17273744660840706
6255,0.03726085675543151
6258,0.574784639651584
6268,0.09444497186994058
6277,0.047943407827082986
6281,0.20816269322159342
6297,0.1873716857509356
6299,0.22074548325978324
6302,0.35696323685050446
6309,0.6334876518729036
6315,0.38723498390046807
6336,0.42288497631385247
6341,0.2045029551126161
6342,0.2935710423074913
6359,0.10290179742421574
6365,-0.022856050090183738
6422,0.3199088011554883
6423,0.19187558076741618
6437,0.09762349759696673
6440,0.08522013241302663
6479,0.03994031538583423
6480,0.14483739399651938
6500,0.23305773582592165
6503,0.21355820298668565
6509,0.04263053248481062
6542,0.3247950804978295
6544,0.17449348069613474
6564,0.28032555350759886
6571,0.0594394482375808
6572,0.05680041394823685
6588,0.13962091276406463
6593,0.11285210132180268
6598,0.20784587244980254
6613,0.504948055457583
6620,0.03987642636260575
6628,0.09990909209515163
6633,0.10441772823711376
6637,0.1714158207174102
6638,0.5055158016447328
6639,0.1817635017082831
6649,0.49557714444635265
6650,0.14513857939118768
6665,0.1483465128597399
6667,0.2763764953397484
6676,0.08470418900822861
6703,0.010121183268544482
6704,0.43038704369541403
6705,0.26652284728299686
6708,0.24972456661303935
6711,0.1329247723186272
6718,0.35977224997807794
6744,0.2770067366951313
6745,0.10858797513258635
6754,0.05708577507633307
6755,0.19448452306893638
6774,0.18370562439798346
6800,0.15426686701091658
6818,0.0026547766668707155
6822,0.05578529484148723
6828,0.429923271001387
6833,0.29877706673876575
6837,0.08631169496433751
6842,0.10796507836196625
6853,0.1296847317530551
6861,0.1601623024681588
6869,0.42525538169612714
6881,0.23239780289471007
6900,0.6379025137163079
6901,0.08969610830663534
6934,0.04812091670743869
6942,0.15917243889026964
6943,0.47225971307494735
6945,0.13647073700167017
6954,0.11975998328095423
6959,0.05527759791805024
6969,0.36075246383505943
6970,0.23061464163950732
6971,0.3977896713113524
6993,0.05998033379643255
6996,0.3330447137598098
7005,0.45773469983173753
7007,0.2013510002213226
7015,0.012655714517676176
7050,0.5090792525167382
7063,0.11730450576420791
7070,0.30340175684285325
7071,0.36937502772025793
7090,0.0815059385190815
7091,0.20079088214504778
7096,0.15274496962701556
7114,0.06878857471750625
7123,0.07427061339979224
7130,0.2356035862910673
7135,0.09271178704167753
7144,0.05747620744292942
7150,0.33331544716220685
7161,0.08493352622376611
7165,0.09594944990091694
7188,0.07597514824819515
7189,0.33294798579044615
7200,0.08810227010366
7205,0.2912234477909541
7211,0.3850012989802721
7213,0.43584130911492114
7216,0.20801738033434966
7218,0.6161341650543685
7229,0.08220004044992221
7239,0.20722576303216733
7242,0.37172464746621625
7248,0.3880371584660784
7251,0.23371489276890392
7255,0.15059000093857133
7259,0.4169961124120869
7282,0.28462429474260864
7283,0.22796723247156994
7284,0.20214723832202972
7285,0.5522621124881004
7308,0.12480067119092843
7326,0.24382925950802342
7331,0.0831529267920816
7334,0.04906852775769927
7335,0.05826245004894925
7349,0.0881653930126026
7350,0.1209832095090438
7356,0.1245752650040229
7360,0.251260065320975
7364,0.05255946984526352
7372,0.30519564823611534
7374,0.14137793271002577
7377,0.20502399706743568
7384,0.20396187565316676
7392,0.11374995292015389
7400,0.06616688144909658
7406,0.10953103449489866
7407,0.1177081216692936
7417,0.12414961829122907
7424,0.21538080294070233
7427,0.26723045630077236
7430,0.18632457562678312
7443,0.45224568399522697
7444,0.13457930898267736
7446,0.3081089477129541
7447,0.4649901918998445
7451,0.22008536446749805
7456,0.06042920411711783
7469,0.15403662922090605
7487,0.3882706025598068
7496,0.09546490464410914
7512,0.10892186527441203
7531,0.6237638040570805
7537,0.6057705723281483
7540,0.11959471926967266
7546,-0.0077793680522595665
7555,0.1931108838620714
7558,0.07233953297039877
7572,0.1100260665101774
7578,0.398312499713836
7586,0.1636203075399981
7595,0.2122446154135074
7609,0.19453503197269953
7618,0.32833447339084
7632,0.24272422773702648
7636,0.10052582934259134
7638,0.28201757120687404
7646,0.46632608410210646
7681,0.18868743305529836
7691,0.1421016055581891
7703,0.08365671671724886
7711,0.06142908092205522
7739,0.3172849728193876
7796,0.10666538842704514
7823,0.4448731582836279
7838,0.003455467442346336
7839,0.01723509276711664
7860,0.05267790875194213
7866,0.054041119538764115
7882,0.05554421800094953
7894,0.27936307321118664
7903,0.1416784471301393
7913,0.0401290637953
7917,0.07463696005043914
7919,0.2990137674585336
7961,0.3278828575116754
7974,0.17212039159261036
7991,0.1988069131026162
7999,0.44828883381722123
8007,0.2940929043671701
8015,0.18233817379167075
8019,0.2495013042559045
8032,0.32603451466947986
8034,0.07398916654575263
8036,0.1338599965626993
8040,0.2062152688453975
8046,0.3484023429300448
8047,0.6655592680583714
8049,0.07356047818931709
8071,-0.005463045282928089
8077,0.4493820510328234
8083,0.09249949038661155
8117,0.2209310454555742
8124,0.007749687987301796
8135,0.4886525791806675
8137,0.0497498854645432
8144,0.1846481963027037
8154,0.08974453043804345
8165,0.09633641460230562
8174,-0.02959419623342409
8181,0.18657118330081685
8182,0.33155312990042235
8184,0.3499601645272313
8188,0.267036023314404
8205,0.4060843613194454
8209,0.24417516268456313
8229,0.06370437921170059
8248,0.44068373656891713
8268,0.22895392143836119
8276,0.09110442457640519
8280,0.3914056517613784
8281,0.13241570112465081
8285,-0.01101157428619977
8290,0.2270152737499191
8321,0.046700100738208294
8322,0.2448888040297986
8323,0.33665864764248093
8332,0.19196010402885205
8354,0.49182312401147166
8361,0.016573727722368106
8376,0.3593048080453959
8398,0.08642614350206067
8404,0.21692749539582257
8425,0.18197838067647715
8428,0.2075540747246598
8433,0.19842198589463234
8435,0.0811308604138014
8445,0.27393252610431
8456,0.036788768122217694
8458,0.2567424482158872
8472,0.10206240474502777
8475,0.45426426251006563
8489,0.3212501676548516
8496,0.07305877820321559
8504,0.13794401962742947
8538,0.23303364082309969
8552,0.2777758255308503
8563,0.10594378482665716
8564,0.19444843692130864
8568,0.4287340743787997
8569,0.2042927821475421
8587,0.03224320909048288
8592,0.3493881672084799
8613,0.17692043414144415
8618,0.270865176557773
8619,0.3910351496504695
8622,0.07781191032015612
8624,0.3849122591068771
8626,0.17660893587193613
8642,0.229706823239757
8656,0.1371143859204172
8667,0.0653064273512507
8671,0.07097579358722146
8676,0.19081001421529853
8679,0.09016058273593121
8687,0.04543801628112786
8696,0.5075838060674277
8754,0.11114056605651351
8761,0.14608428715185712
8764,0.12538415629755392
8774,0.5991255653086754
8778,0.14491777675148834
8786,0.3210491847421221
8806,0.2266723931871287
8812,0.10613187076329954
8815,0.19137165062684955
8846,0.18186495979075998
8851,-0.07107304074079909
8852,0.0020099009614357025
8859,0.1447895207439745
8871,0.042287458195480625
8877,0.034710183917515784
8878,0.20234236555710938
8899,0.3168897248001639
8901,0.05602337656208555
8914,0.06918712183836775
8916,0.05079599611180285
8918,0.16624351997851372
8921,0.2999561700306917
8924,0.3572476425999652
8931,0.08594162980667668
8938,-0.0017069627250116265
8940,0.027599785230500037
8951,0.23355755647494542
8963,0.2846700594126693
8974,0.4064288538123549
8992,0.10306134074545979
9009,0.14895872637125324
9010,0.358332469189051
9017,0.0061684650954768536
9025,0.12740782591545863
9043,0.3257902030479515
9047,0.2764388095419215
9055,0.04435746563368731
9056,0.21894598593847
9057,0.2894429426362447
9085,0.2459710571162813
9115,0.07344395305319358
9145,0.5168160746985081
9146,0.07072670846493267
9151,0.18617324482369094
9161,0.1652200852350596
9163,0.2011471198954761
9181,0.17191262728247228
9182,0.3043742976888404
9187,0.08728057841761033
9189,0.14649809970363165
9209,0.3086731226761633
9223,0.10026587657491423
9240,0.33384128337838603
9247,0.09430887592366877
9249,0.023949415614792757
9256,0.0411310264739648
9263,0.04277932711702835
9268,0.16559204400282254
9273,0.3221738976367394
9281,0.22692979444766778
9285,0.11137086560754603
9308,0.42856534564788257
9330,0.04354091030802245
9347,0.07128131756441398
9353,0.19021561466209122
9361,0.18102835226406247
9362,0.3965350645118482
9376,0.026717832566796277
9383,0.2595757782682247
9391,0.46931324032906424
9394,0.17504519185169348
9414,0.446248022383446
9424,0.5873273014560475
9426,0.01433977112395436
9438,0.09343335760408286
9449,-0.050366033353939126
9450,0.04713810974366796
9451,0.15421922801469543
9453,0.2967882650669164
9467,0.3729714374436228
9473,0.212048700372466
9476,0.13917103739036554
9479,0.08722607797719947
9491,0.24965430073994502
9496,0.29102001951894496
9502,0.039083262138799924
9508,0.2057830482045115
9527,0.3666656959225631
9537,0.5802492665231636
9541,0.14898442177761462
9542,0.350771606753139
9555,0.16656529630265232
9565,0.19095165585339635
9566,0.21753742954654576
9569,0.09811979599895243
9573,0.10434490518680002
9580,0.2539895281827084
9600,0.34898430639299777
9616,0.29707611205513557
9621,0.009453741381821985
9625,0.28294979823251454
9635,0.03289359786232217
9644,0.12726733394424627
9666,0.05129680653077292
9673,0.2310555974065644
9674,0.13011645001387628
9683,0.1364359599807436
9718,0.08550451111807239
9742,0.06363791154032578
9746,0.1495490079426091
9748,0.45069794779099576
9758,0.2603780373887757
9765,0.2162172080586255
9783,0.4516124407194076
9788,0.10002631954509597
9810,0.04908957299426615
9816,0.1659714353981726
9824,0.24960280824121164
9847,0.19622888876366584
9857,0.2195893590734528
9862,0.2768618828683532
9881,0.12250276231874302
9895,0.08761503084661863
9901,0.06951266775290127
9911,0.05231979286441552
9920,0.1306842458659611
9946,0.3158168422080529
9965,0.08363102776434221
9968,0.06769236325899632
9977,0.3714000569383675
9981,0.2385011043924665
9989,0.15015269929701452
9991,0.25966500518791047
10002,0.1161540111258005
10004,0.3489974992615006
10008,0.08678024671625369
10023,0.09188733175372754
10035,0.09022291704338752
10049,0.03524797291993493
10056,0.04762020358189357
10061,0.1871756092593754
10065,0.09033560888662709
10079,0.1688059779809423
10084,0.1409678317078378
10086,0.18130612146966393
10089,0.052850280848289403
10094,0.3640330828866259
10095,0.09369083405348688
10099,0.3173257983126544
10101,0.09044705604791464
10109,0.08303038332973563
10123,0.11923395589092184
10126,0.09495503423680901
10130,0.3188153159320687
10137,0.574831056850459
10143,0.16714146761302084
10145,0.13803677260931657
10148,0.11425236894549343
10149,0.10700717029378312
10158,0.07788120962651841
10161,0.3424043289450114
10170,0.0792180178656682
10173,0.28160912165999313
10180,0.2381320616161729
10181,0.07995139985851897
10192,0.1819911733880778
10197,0.08862972029469723
10201,0.5418581214883609
10230,0.1446587503306997
10233,0.4278250646401489
10248,0.031944473953247045
10267,0.33538228468007303
10276,0.07542019447164444
10285,0.1305168196341498
10292,0.0012530597920416202
10300,0.06491400447646195
10310,0.06174070905900375
10326,0.23137919539210997
10335,0.32609351839336237
10342,0.2345566114833452
10347,0.3698441699074968
10351,0.2254204546897554
10370,0.30873250396104895
10373,0.29464991984764627
10374,0.45568807333426176
10394,0.14957510657412723
10404,0.4050885880673807
10414,0.37265937684223005
10432,0.21853879672813523
10439,0.17865411246110055
10460,0.04042306400659917
10464,0.23002493010183217
10467,0.246935005396306
10486,0.27019632944480226
10488,0.20755311933433876
10495,0.19552550202974484
10497,0.3919988662090873
10524,0.029464018202017588
10525,0.48780708950333046
10542,0.20836712232855797
10548,0.21184372308052182
10552,0.04983012098591549
10557,0.20770678290683942
10559,0.06497632522921955
10584,0.09502836167821403
10586,0.2924601885685949
10593,0.16807595337706727
10601,0.2680126539201884
10631,0.061254843708053425
10636,0.5287495315517059
10637,0.05392538283533345
10638,0.3561438893672865
10640,0.2526102898024539
10643,0.029606037794752384
10647,0.04146719753621998
10661,0.2050555663060018
10676,0.11426011889276681
10690,0.3308491164783248
10696,0.5356085219634658
10719,0.03352617478939621
10729,0.03957912672223126
10733,0.2131934960184591
10745,0.11598942648770713
10755,0.6057154873836161
10756,0.033051343748270214
10759,0.1268492485419588
10771,0.25826451827601715
10775,0.20551797124622373
10782,0.21538148150417327
10785,0.23207773399678827
10790,0.2255549738316534
10820,0.2563705905342241
10828,0.32193515426381314
10834,0.26715767009142544
10856,0.056552548351241336
10866,0.19137635830747965
10870,0.31673165938280656
10885,0.09926506340569337
10893,0.15079961066783773
10898,0.11364406783249818
10904,0.39831248588811435
10914,0.2089221059506807
10947,0.3673631034876168
10949,0.4048237578458796
10955,0.20258675267217108
10965,0.08407173755575573
10979,0.28221151841724873
10984,0.20295394263589606
11014,0.08773350538709856
11020,0.1153344527985521
11068,0.07506867743089776
11118,0.36678201082746764
11120,0.14369499270773797
11121,0.09026609824824929
11151,0.10040269127239941
11159,0.0331253181708456
11173,0.07811854453589627
11214,0.154346279406924
11217,0.23333214239286856
11224,0.02687504137348128
11226,0.40405080948517325
11251,0.2867238935066724
11261,0.19355527414574014
11266,0.10669390108093506
11276,0.10309016448955695
11282,0.05478388746713268
11313,0.04243744036554346
11317,0.19509478826238424
11326,0.006195994078168856
11335,0.22998816306874073
11349,0.17362652331109527
11353,0.5176350283799318
11367,0.3678013226289294
11375,0.008885317900444549
11384,0.6062232194334305
11386,0.08296032435973884
11392,0.4053827656799675
11395,0.2737570977758368
11401,0.2311101340352443
11416,0.08516806776542958
11421,0.3548582061012075
11435,0.11874209139442767
11438,0.20077452996257145
11439,0.5476704555385769
11449,0.052197495740257296
